[INFO]
DATA_FORMAT_VERSION=1.0
CREATOR=tellurium
NUMBER_OF_COLS=3
NUMBER_OF_ROWS=5001
COLUMN_HEADERS=time,[S1],[S2]
2.408,-0.4036263863961631,-0.161078098585989
2.41,0.3003429188832494,0.2718507171416166
2.412,-0.499184690169542,-0.1571742774234716
2.414,0.5518891400972534,-0.4892535638989061
2.416,-0.07866549510265568,0.1691170470581545
2.418,-0.08435369614080651,-0.1094012550761098
2.42,0.3679549234849098,-0.4502888501319313
2.422,-0.2018871573795013,-0.06040579961047912
2.424,0.3774417463323277,0.1898174800283495
2.426,-0.4966451054067457,0.2980093121071189
2.428,0.3946072948675399,0.3930979148146168
2.43,0.2883072210255072,-0.09487488299512852
2.432,0.008866129939890994,0.3967807094632515
2.434,0.4620395563450512,0.1700679504125196
2.436,0.1854541436118781,-0.003444606180545504
2.438,-0.09181049805136861,0.2827535739071245
2.44,0.4336808643340959,1.146093598198458
2.442,-0.008365927397887165,-0.2693565433314417
2.444,-0.4381823778441408,0.3129990000678927
2.446,-0.09052250255156104,-0.4796663876210608
2.448,-0.1053856234785483,-0.2295347164906681
2.45,0.307402636013089,0.3791213070957396
2.452,-0.1254231246207313,-0.02831511427685207
2.454,-0.1216784870734451,-0.2779433981013762
2.456,-0.3406329344579993,0.2734565548810375
2.458,-0.2389900265052356,0.2419827540547739
2.46,0.07888137874133001,0.005121180468755826
2.462,-0.03136611725839621,-0.1306860689981847
2.464,0.5269415463646413,-0.1605617508326106
2.466,0.3592772301386528,-0.2066627936197147
2.468,-0.04618097250974156,0.06288741707508481
2.47,0.2326406484254747,-0.5567845076623904
2.472,-0.2927659656775803,-0.08890903995913346
2.474,-0.06501179336060367,-0.01755155911648006
2.476,0.1816019571321428,-0.428758581422648
2.478,-0.07912507216684783,0.4353604136618531
2.48,0.2054429273350663,-0.393635246423396
2.482,-0.1229085882351832,-0.2368070673201392
2.484,0.2455806741474777,-0.6576716080077839
2.486,-0.2894578124394268,-0.42472866911551
2.488,0.3389038211717048,-0.4446130388619073
2.49,0.1561267860884681,-0.1033361508781329
2.492,0.03162056228012708,-0.288183558711053
2.494,0.2043077853266698,-0.06990706440388649
2.496,0.5925646541073474,0.4595679038387298
2.498,-0.4279694913852704,0.1850471515416888
2.5,-0.04958034032758465,-0.01385784924146902
2.502,0.3496851928111672,0.1679053220164403
2.504,-0.09342824533281667,0.1467083105471604
2.506,0.1086604011904688,-0.05333110077097205
2.508,0.3189267293949291,0.1291685133384821
2.51,0.1713872402997594,0.5158646115717281
2.512,0.03411772999157088,-0.0658587677303614
2.514,0.5758677752657548,-0.3738382951085566
2.516,-0.4281106131343666,0.3070355288568936
2.518,-0.5839747257388556,0.3192371512639927
2.52,0.06469051770220471,-0.1766149515918774
2.522,-0.0348804903511476,-0.3907672349495599
2.524,-0.2993145664462952,-0.4466311902999251
2.526,0.02364091483385863,0.07329168974217021
2.528,0.6336755933548972,-0.0549436799660892
2.53,0.41269920841401,0.1451991082436185
2.532,0.07402551076864224,0.2841079867579398
2.534,-0.06092916188682458,0.08108011690871222
2.536,0.7346610719262107,0.02075361622766008
2.538,-0.3791696219552999,-0.1451279851732542
2.54,-0.4125322110087631,-0.08028932449288227
2.542,-0.1854950361014851,-0.2852798786919479
2.544,0.03396868025090789,0.8278550392286255
2.546,0.01455874734254239,0.190195630442104
2.548,-0.2996011520091567,-0.3332672291710996
2.55,-0.1013967514132713,0.3516794586254992
2.552,0.4429688953715956,0.2161800285238761
2.554,-0.01371169000448881,0.4909550392139299
2.556,0.05090498909208412,-0.02387382106723313
2.558,-0.3297139511197061,0.1681764011581176
2.56,0.138248533363125,-0.2558757409474329
2.562,-0.2621095111785242,-0.1109818772019798
2.564,0.1700051108435945,0.008277990813214488
2.566,0.20160707253021,0.2787375719145082
2.568,-0.3883954030940678,0.08176100877611012
2.57,0.205272583296706,-0.0388827501036558
2.572,-0.03398511689759547,-0.3248897569229699
2.574,-0.172287675619195,-0.3387084647261354
2.576,0.1506028988790361,-0.1422113439337662
2.578,-0.001819125802621191,-0.09514141216919803
2.58,-0.05085257066156001,0.2855550521558458
2.582,0.2195569192110925,-0.02124386792858093
2.584,-0.1219862181197073,0.2086111330364189
2.586,0.3086768193651235,-0.3707578130987297
2.588,0.6059658494659451,0.1924091889711261
2.59,-0.5085907763817537,-0.0650312098645169
2.592,-0.1028813210546218,0.1783080444614765
2.594,-0.09104259965445509,-0.08193165216373521
2.596,-0.1137156837143506,-0.1548565198930073
2.598,0.1570853250957367,0.2073083714291945
2.6,0.2275018277890716,-0.1378789612021012
2.602,0.2508977138882332,0.6337203161400437
2.604,-0.3483153224603468,0.1029791539859782
2.606,0.05719908337984726,-0.05698258028030727
2.608,0.2100963428146109,-0.02963927575488596
2.61,-0.1844372227033208,-0.6326570503706962
2.612,0.1019022917452007,-0.04498494643825963
2.614,0.201587451385326,0.139714347837802
2.616,-0.1387666164763075,0.0934046817687139
2.618,0.03642511633181161,-0.2734845596101884
2.62,-0.5962773640207932,0.1800940212415357
2.622,-0.1737932731740484,-0.4201399659940248
2.624,-0.1742752683742883,-0.1502422054940779
2.626,-0.0027269105215168,0.5004969410601368
2.628,-0.04261895934081419,0.2095659761251651
2.63,0.09283698018949878,-0.02231554229440631
2.632,-0.2630174801018069,-0.1915255656048066
2.634,-0.1029773808014735,-0.2643710667308485
2.636,0.03665881443493825,-0.3872069923925422
2.638,0.6215010223677497,0.06872763614342625
2.64,-0.08759601310609266,0.02214843027296302
2.642,0.1251024557509227,-0.4580700709221053
2.644,-0.05459418422896689,0.3429502584141732
2.646,-0.2060250625515781,0.2444694793227668
2.648,0.2769390857149859,0.3723723484969539
2.65,-0.07018231879884544,-0.2132500601021483
2.652,-0.2883170146949035,-0.5034383345560221
2.654,0.1292731310036741,0.004888101723850698
2.656,0.2018459589784784,0.7005370426629223
2.658,-0.7008782449770262,-0.4537119222716691
2.66,0.01387053313257882,0.363491290329191
2.662,-0.04756481205805787,0.2407343612994713
2.664,0.2660585625542726,0.3913737769025205
2.666,0.7135684971008747,0.1885978796870925
2.668,0.1704296921662057,0.267969062503825
2.67,0.2661671790012355,0.2309857540144447
2.672,0.4383929103704793,-0.1468412908776345
2.674,0.1331706412311584,-0.07633869271838663
2.676,0.04328165683808467,-0.2230521552954621
2.678,-0.3128666810209909,0.01894099032993233
2.68,0.05691067690085369,-0.07265968855887225
2.682,-0.2404708068260868,-0.0519506110448323
2.684,-0.43381709103641,-0.4262021109136328
2.686,0.3411308365335713,-0.2765557386007507
2.688,-0.3931094242470305,0.01505921143459233
2.69,0.04515941381855907,0.270108007909567
2.692,0.3809004578575354,0.3392129512115927
2.694,-0.009263052646810634,-0.3145811888550354
2.696,0.4740625066267489,-0.4634842336956623
2.698,-0.7933650747908683,-0.1273246158362634
2.7,0.4077671603847707,0.1185393621527537
2.702,0.1644882584973705,0.06621780072756821
2.704,0.413917017164111,0.4111524367223208
2.706,0.1476102749778595,0.159719832302529
2.708,0.1133821253693896,-0.2515757566248561
2.71,0.07892498876519556,0.5237422531449317
2.712,0.01598868006599576,0.4689234869327364
2.714,0.1844244100638171,-0.2217090630037764
2.716,0.09677924868094309,0.2909660725707273
2.718,-0.2684038797294539,-0.05426034394909934
2.72,-0.3865702878200403,0.3224841020240326
2.722,0.3563497920302866,-0.09230841272125569
2.724,-0.02772406120880016,-0.155183717962189
2.726,-0.1855583832159396,-0.1085659857533868
2.728,-0.3557708753193033,0.205517127671748
2.73,-0.1745828683568851,0.1378680080003691
2.732,-0.2786755329415227,-0.609576592070941
2.734,0.2798514793902953,-0.2360809171135634
2.736,0.1890170286365369,0.08646759891748729
2.738,0.04207516082022043,0.2083382570385897
2.74,0.001414079644409944,0.4473828057341663
2.742,-0.00336470847085628,0.04815194472270315
2.744,0.1949441168005489,0.2800142634695435
2.746,0.1656213604631316,0.09360132824414191
2.748,-0.07531696625926075,0.01392608027241069
2.75,-0.233075618075842,0.1513175913634539
2.752,0.08820184275299862,0.3040513566224584
2.754,-0.2329466160649227,-0.2498334184000306
2.756,-0.3265693994018264,-0.3869205108434844
2.758,-0.2648238951028155,-0.1659595948680301
2.76,0.4582344475084328,0.03594466079589341
2.762,0.3254803746720843,-0.3855358559708165
2.764,0.2522321199539421,0.7255743389668425
2.766,-0.2174166358012729,-0.2440250367749079
2.768,-0.1744771934774412,-0.3691776939880307
2.77,0.2242856344167107,-0.01231628671213783
2.772,0.07207865316555269,-0.1104586925572057
2.774,0.235053069514893,-0.4678907702581857
2.776,0.01284353592328278,-0.2213289408826584
2.778,-0.6030649633575987,0.006091847539339891
2.78,-0.220299212528337,0.2378976541378867
2.782,-0.1301463873202718,0.5210592011221106
2.784,-0.278206581610695,0.422775617348179
2.786,-0.08578218365345677,0.04560384666792674
2.788,-0.2661639988252845,-0.1747091557197379
2.79,0.03624878304928871,-0.140419201129055
2.792,-0.1313002291979164,0.007043468046744598
2.794,-0.7159344392675866,0.1910927053624107
2.796,-0.361662607156477,0.2830498092267504
2.798,-0.5555489045811118,-0.1417690175819116
2.8,-0.3224313169538834,0.2469596083570753
2.802,-0.2461119712488854,-0.1533096838024561
2.804,-0.1834505169544974,-0.4066719303692497
2.806,-0.0144937606762877,0.2489716383002889
2.808,0.01546549421139298,-0.1307517294068753
2.81,0.3754165869157086,0.08441901875990174
2.812,0.1324577747210606,0.2742663024998711
2.814,-0.3635060941967371,0.7395463198415763
2.816,0.474838885194298,0.1977156152009905
2.818,0.1022054869898775,-0.2122904159706933
2.82,0.2313435684249379,-0.05753355941070265
2.822,0.3157481605353747,0.1390096749060558
2.824,0.09654340052439317,0.162272550754079
2.826,0.2389371192334078,0.1266989524425236
2.828,0.01723248044789948,-0.1226705234486706
2.83,0.01926521788860619,-0.18058814590367
2.832,0.6216691026457623,0.5939542327619756
2.834,0.3967521779873811,-0.2281317583089598
2.836,0.1544381625176372,-0.1106243808578539
2.838,0.5102175646818401,-0.04251569851368824
2.84,0.8082522113761815,-0.09075233044686852
2.842,-0.3775552380772848,0.1744036300423971
2.844,-0.5264111864800398,-0.2958069864179301
2.846,0.727719416482202,0.2651210080912876
2.848,0.08860390246370936,-0.3761769546718547
2.85,0.1235181467747721,-0.3565076212343769
2.852,0.08971414738666009,-0.6158892906013262
2.854,0.2072680901894578,-0.1566813919076405
2.856,-0.08328191437542082,0.4189445057327178
2.858,-0.2498488255034722,-0.02576500800956648
2.86,-0.07326121927165567,-0.3967302415539564
2.862,0.4235251650366316,0.2170033717805873
2.864,-0.06464157182344262,-0.5225110264315946
2.866,-0.3372823228336437,-0.05100974828432538
2.868,0.2364658051499584,-0.2203715073976973
2.87,0.1891676385342895,-0.1269242877980315
2.872,0.5061998094591254,0.06738290522254391
2.874,-0.388197228370306,0.1155629020251531
2.876,0.4136245202276299,0.3584090191395861
2.878,-0.02133593019909088,0.6352096414524223
2.88,0.2572202120284243,0.5293238462471392
2.882,0.0591467185108208,-0.4046668849079306
2.884,-0.01976911205501967,-0.4071617644867185
2.886,0.7056402071644086,-0.1416820168935668
2.888,-0.2119403194560039,0.05501192736689189
2.89,-0.1347814053199785,-0.153111697286785
2.892,0.520581748982958,-0.139295319604837
2.894,0.001169636464628026,-0.05118467778592792
2.896,-0.3428417224631914,0.2756209939556432
2.898,-0.4197997963605861,-0.0251511850276336
2.9,0.2991800482349885,-0.03339700262636506
2.902,-0.2921953201036078,-0.04288382796003278
2.904,-0.4466184129351646,0.2845665439140962
2.906,0.29748513306768,-0.576267481449472
2.908,0.08323873327379996,-0.06313993796765492
2.91,0.0914154335345841,-0.01878732309715038
2.912,0.2827744993235229,0.2536811411977222
2.914,0.2217160605095398,0.2175147730838378
2.916,0.6002092031977193,0.007252660090695967
2.918,-0.1276546153133389,0.3632190025446531
2.92,0.09460918748688102,-0.5308148238401987
2.922,0.6079603519770059,-0.1639916355850374
2.924,-0.0735296298324768,-0.2193989406979637
2.926,0.02278724486832572,-0.39356977974574
2.928,0.1804588409434592,0.3891561383898308
2.93,-0.2283625661544429,0.2185068991453455
2.932,-0.06918463278374817,0.5696936389222875
2.934,0.06903215508511811,-0.009009678405325291
2.936,0.3195236912376681,0.1500447763035357
2.938,0.05806770651600291,-0.2066888763286424
2.94,0.3303989524591078,-0.03744870908807935
2.942,0.2278056266693257,0.26303965611228
2.944,0.1002220585187559,-0.0002583824917463191
2.946,-0.01867191534308343,-0.1653165585289103
2.948,-0.2143647807950531,-0.2839734172281983
2.95,0.6838525336166189,-0.6337597497687943
2.952,0.7193906909677902,-0.2517940327704121
2.954,-0.2806765819424854,0.4066550128995193
2.956,0.6522167207292242,0.1690896710279075
2.958,-0.1978685990821989,-0.232896070405976
2.96,0.5188911764291683,0.2623066672491658
2.962,0.5051289095623062,-0.3572737672095218
2.964,0.09042377624507918,-0.02710294460103243
2.966,0.07804056963674877,-0.1931162572756253
2.968,0.3527199363043213,-0.01166123859004905
2.97,-0.3883048102004804,0.2416664126212118
2.972,0.3270224245975395,0.1216179423360261
2.974,-0.0198565161980705,0.1198023028434359
2.976,-0.240980871996385,0.2152845876726967
2.978,-0.08780376396468784,0.5253594043672987
2.98,0.1594212823709515,0.05651134082875911
2.982,0.0928794077909508,-0.06363517696416443
2.984,0.1165685500066439,-0.07548322432197764
2.986,0.338881347577017,0.1924995041790229
2.988,0.3478828065701694,-0.1503654208247345
2.99,-0.2880366296484627,-0.2372531436910793
2.992,-0.06668524915187718,-0.3356409116591497
2.994,-0.6021465666826883,-0.2450110405553514
2.996,-0.04850756462566936,-0.239408996562532
2.998,0.02835361303589572,0.239688181420966
3,-0.162247352366158,-0.08452002383737453
3.002,0.1918751495489396,0.0620170784315353
3.004,-0.219203753039149,0.3366797030511984
3.006,-0.5616194134844922,-0.3626969124137742
3.008,0.6473797873123822,-0.008126310961936922
3.01,-0.2435572253985243,-0.3061952003952887
3.012,-0.3340183712509435,-0.1683435129712841
3.014,0.227072040836671,0.244084210027712
3.016,1.103723686739264,-0.06604315393666201
3.018,0.4437805672959387,-0.2054545959766568
3.02,0.08249965884570626,0.08680142997713922
3.022,-0.05977641041362952,-0.4154927096012236
3.024,0.08019613415635209,0.4375289873036976
3.026,-0.07948838278385161,-0.01891239851662077
3.028,0.2660834133595982,-0.2859961851836755
3.03,0.5167911555089157,-0.5083507108523058
3.032,0.4618269420775667,-0.2441364455468667
3.034,0.2588526706152123,-0.06797864708919855
3.036,-0.555676663730355,-0.3247073391913897
3.038,0.08658589333790857,-0.6510344214361499
3.04,-0.5564396742973665,-0.2303157830398883
3.042,0.1607057164085657,0.1889067287139753
3.044,-0.06571455682038085,0.1364498827191679
3.046,0.113855872486243,-0.01126564187393781
3.048,-0.3311112646595392,0.1241420288659626
3.05,-0.6337854620377071,0.3790874348725717
3.052,0.08597082292626292,-0.09040330690616265
3.054,-0.3510078774728189,-0.5655004267949897
3.056,0.2020712420689809,-0.1240371839783209
3.058,0.1095531180075619,-0.100583286927158
3.06,0.1621003839175573,-0.5689558186734709
3.062,-0.3683236514074073,0.1519265046513049
3.064,-0.1126620759596197,-0.09840758573026817
3.066,0.07075879871839659,0.1711377394797792
3.068,-0.2779730219016151,-0.3093197823607973
3.07,0.01702893282720889,0.1312829762753837
3.072,-0.2214343189410822,-0.4520367455122984
3.074,0.150015028104715,0.6020133625554754
3.076,0.5565294823118565,-0.7034717937863323
3.078,-0.4787253248832389,0.08152092671228171
3.08,-0.02311173106323543,0.05943816655063958
3.082,0.3176364882245518,-0.4352535915382093
3.084,-0.5523023371326357,0.2837823127494388
3.086,-0.2217998602876651,-0.5110233187370565
3.088,0.1146414974426848,-0.01027070835219882
3.09,-0.1397656083972141,0.06966734817142266
3.092,-0.1179087684680528,-0.273967003161215
3.094,-0.5826248530485406,0.1682942212805766
3.096,-0.4099585351142571,0.1338613822202252
3.098,-0.14268582486038,-0.1954722765212318
3.1,0.3076472543526887,0.2764033684746698
3.102,-0.135348129469399,-0.3193569995086207
3.104,0.3577261914865868,-0.2817796650975643
3.106,-0.1708823057482864,-0.08742409357446741
3.108,-0.3194568086428008,0.06635260538639619
3.11,0.008847114337325547,-0.2209124860198009
3.112,-0.2431257426964534,-0.597785391137877
3.114,0.3997093976969505,-0.1460295110184377
3.116,-0.1448203117950556,-0.01110947215002321
3.118,0.2300616780815541,0.3627793892369117
3.12,0.081583694284911,0.3765065461355272
3.122,-0.003088659683782287,0.2258988702116473
3.124,0.2431581152755553,0.1887207156786678
3.126,0.1388332377807069,-0.004788287079209193
3.128,0.03144830413705914,-0.1094742735685367
3.13,0.07610510549274431,-0.312196046624974
3.132,0.2897840007973915,0.1122916136080615
3.134,-0.05259181023792121,0.1064654620113845
3.136,-0.01464876489988536,-0.1301052195687794
3.138,0.4504845622998083,-0.1967100593956022
3.14,0.293334477704999,0.2353194346987114
3.142,0.4082399840437428,-0.05163608172626369
3.144,-0.4619451075562581,-0.1132189038388605
3.146,-0.1556205792935888,-0.520529877727366
3.148,0.1328820447197988,0.2256743205891847
3.15,0.4681359852754627,0.03775846624725338
3.152,0.1666868472286331,0.08324192394267239
3.154,0.2009307896555598,0.7238413219914135
3.156,0.1036223762551255,-0.1420052344854652
3.158,-0.2478867677826581,0.2344432686320399
3.16,-0.4808442684459592,-0.3866758749419938
3.162,0.126126384397727,0.2825731785341772
3.164,0.2294303623445806,0.2267966872362544
3.166,-0.0264619508460411,-0.3867412555229438
3.168,-0.3787986559055409,-0.1612759543347359
3.17,0.4285498547795623,-0.2587035273541521
3.172,0.07097861043589623,0.01596699266071055
3.174,-0.1495235254121269,-0.1035723946203577
3.176,0.3781449964152764,0.3193361554172438
3.178,-0.4668327418982651,-0.2319642837659626
3.18,0.05567868318992689,0.1322705385833936
3.182,-0.1429418307459679,-0.0362388436132152
3.184,0.1450148847659312,-0.01672262392476978
3.186,0.4661469502006101,-0.07385663684062309
3.188,-0.3791903332841226,-0.006666110895334805
3.19,0.2696820617684721,0.04802426073595287
3.192,0.0535851169664045,0.3079947129475876
3.194,0.3751349571412382,0.2764693350799491
3.196,0.05111975167391118,0.2324960930658709
3.198,-0.1770659953070047,-0.06412361550302739
3.2,-0.07090537081686674,-0.1785198570382511
3.202,0.08829054264053581,0.01216727062620649
3.204,0.04277860244541266,0.2790762688874701
3.206,0.4659975025806862,-0.08182848848620936
3.208,0.342595588104237,0.2578562939602881
3.21,-0.01658655840643294,0.04564975784208152
3.212,0.2600569478650929,0.5626758561254194
3.214,0.1777734583582348,0.8408785452545771
3.216,0.3474015738502304,0.09846619213104373
3.218,0.05928537054390776,0.03062056529012927
3.22,-0.5434764743775628,-0.200432749598967
3.222,-0.09609972298533208,0.1412046676614279
3.224,0.2707741234199249,-0.5969490941328138
3.226,0.3231467048907573,-0.3261691048557575
3.228,0.2347440425659748,-0.05959360320827204
3.23,-0.3526556229526128,0.5045083882316306
3.232,0.1932222382386029,0.3253219122041772
3.234,0.453838436375906,-0.2892481174090665
3.236,0.1537069088108979,-0.3822413227777111
3.238,0.4795248246848059,-0.5584391913930061
3.24,0.3008294440506066,-0.1694487814352314
3.242,0.7732463417878677,0.01629219333127272
3.244,-0.049352867689689,-0.1743695630425482
3.246,0.3223080958185706,-0.2154183877641047
3.248,0.3424200611775212,-0.3237841956747561
3.25,0.1035949461037961,0.156023615892455
3.252,-0.1914998022771403,0.4550678755739965
3.254,0.05156680193059917,0.3441413193655201
3.256,0.1993772573475268,0.1778688054836551
3.258,0.5813458487792446,-0.2302582630137168
3.26,-0.1594760901356074,-0.05979066498258494
3.262,-0.2385739571844036,-0.1512695036481355
3.264,-0.03301629515174464,0.3472476791248041
3.266,0.1659323249606028,0.06721809801563841
3.268,0.4233742213349644,0.4430043663862995
3.27,-0.02309254959301206,0.3783922217623
3.272,-0.03505480575609458,-0.04360215071188225
3.274,-0.2059214076079389,0.3614531095319606
3.276,0.08261775820073328,0.4338504234714011
3.278,-0.1195130474556941,0.06146765166461236
3.28,0.06614063595774154,0.07614259965042597
3.282,-0.5613375198042612,-0.05437137038782502
3.284,-0.4256694430229424,0.1713989435865704
3.286,0.3778835844998807,-0.2896398556576808
3.288,0.4394253973831332,-0.2865034249165797
3.29,0.004377877792696398,0.5424644371730674
3.292,-0.07958059746895345,0.233433768611187
3.294,0.4520824981839816,0.2729461872897303
3.296,0.01033567447017645,0.081219934017113
3.298,0.2584136352261351,0.1295058367269328
3.3,-0.2024767989459198,-0.5252518459048863
3.302,0.338672939951619,-0.2368198350458992
3.304,0.05734873936736074,-0.03141830895922484
3.306,-0.08904317779046517,-0.3601392530121334
3.308,-0.3272985985796674,-0.03348715864142077
3.31,0.07661180154480712,-0.2557140006469499
3.312,0.09843702544452711,0.6733979466504172
3.314,-0.1174490029303206,0.1679547250828507
3.316,0.2670293597653936,-0.3201104553836469
3.318,-0.05875143366350507,-0.09148147079455853
3.32,-0.0825117721996473,0.358486036721595
3.322,-0.4344769171995205,0.01758997959223406
3.324,-0.7379906665649132,0.1448863273336515
3.326,0.0305212665940105,-0.2446709604443965
3.328,0.3422318567154625,-0.07704272285386399
3.33,-0.4409592646636348,0.3597811339104651
3.332,0.03973658379319449,0.6932820765491479
3.334,-0.3980799089793118,-0.2660282852038525
3.336,-0.1623104203597425,-0.1329048864958628
3.338,-0.270290586787267,0.05582138728026155
3.34,-0.2290787239410464,0.1039927278232365
3.342,0.419357833341982,0.8198619494469778
3.344,0.4281492194146651,-0.2055425650747449
3.346,0.01362270278411152,0.01114455866093808
3.348,-0.6092122288262124,0.3204869432478906
3.35,-0.1929023245431853,-0.08495870000125701
3.352,0.07342595398517239,-0.1460929125157245
3.354,-0.1854581263895041,0.2940225860804521
3.356,0.01319389235076355,-0.1087068625509072
3.358,0.4366788138349437,-0.4157228767429003
3.36,0.2183185673613886,-0.09716408844439801
3.362,0.3104056667904862,0.7015058987621875
3.364,0.1366264592175207,0.1288554484278612
3.366,0.2761572874721363,-0.0559317552087644
3.368,0.4935888122703885,0.02295337019411449
3.37,0.1166003035441647,0.1701575562341158
3.372,0.1590186519710604,0.04314735794975323
3.374,0.5326379713102163,-0.1327033984050569
3.376,0.1800305213756099,-0.4919885694503653
3.378,0.392006376569132,-0.2594783995172177
3.38,-0.3660444961257017,0.1547547742357235
3.382,-0.3538370424339938,0.1738440183134389
3.384,0.1248159102502423,0.7826081527098876
3.386,0.01235809350342378,-0.02600014184758242
3.388,-0.07645504126815908,0.1809049295112207
3.39,-0.005758871038145945,0.539499607364783
3.392,0.02034015533169583,0.184806262721046
3.394,-0.06344522652478818,0.3738375682292097
3.396,0.1398707535877915,-0.4613368667709839
3.398,0.07014816493941038,0.09340062572042929
3.4,0.2513758723005682,-0.04918917228998859
3.402,0.49186288606324,-0.04041525372047606
3.404,0.08225016761989389,0.2708537215069083
3.406,0.4369654551372754,0.4138047493012396
3.408,-0.1035338873367162,-0.08146093906199635
3.41,-0.03402311521343304,0.09602692134676036
3.412,0.2367319363373602,-0.3988026247352864
3.414,0.05284218210590244,0.4013530269344107
3.416,0.3171718069020673,0.03481389900267877
3.418,-0.2193121740121253,-0.1905533628228749
3.42,0.5262493700384673,0.1287752610148876
3.422,-0.5532543498535473,-0.1727345367563117
3.424,0.4031229004769941,-0.1463916790628028
3.426,-0.175557304433028,-0.5720522183452158
3.428,0.1782755242745232,0.1578207773422134
3.43,-0.4269442049316988,-0.3416071768439236
3.432,-0.3573437339013106,0.07171432104657563
3.434,-0.3451329425107511,-0.2039548949373223
3.436,-0.5025653095433992,-0.02146475014567844
3.438,-0.079979126776291,0.02837088465177643
3.44,0.3090595633060234,0.1627749593951798
3.442,-0.3531714764197219,0.4173602385093546
3.444,-0.3767385467811841,0.06612719348055565
3.446,0.1215348000979037,0.07506671850831137
3.448,0.3722461450077992,0.2058457295576198
3.45,-0.35464323637281,0.1947896954855472
3.452,-0.1643107938420647,-0.4262865020691825
3.454,-0.3459906462436589,0.3908682659443203
3.456,-0.09997409072966169,0.002685562129056341
3.458,-0.1590405775949824,-0.002196592388798889
3.46,0.1744417315994699,-0.1073516492269332
3.462,0.1809756978795955,-0.005966966534247954
3.464,-0.415841020928206,-0.4587167539414921
3.466,-0.1987336679260763,0.0575457425202766
3.468,0.09876110554848111,0.2831479246924812
3.47,0.3427723743389441,0.2077982153469887
3.472,-0.0576772527582427,-0.04651904195492919
3.474,0.9597710268358771,-0.04506186377927
3.476,-0.5074636623207542,0.7963026692498413
3.478,-0.3125465108935801,0.3984145209368427
3.48,-0.1200002505514215,0.04348763654277436
3.482,0.5648756765921965,-0.1921980308163668
3.484,-0.1055029350754263,-0.1302835407720253
3.486,-0.01424577847556789,-0.1167738636435226
3.488,-0.09691328424593652,0.4805811883232852
3.49,0.2759359429075046,-0.4482422003181799
3.492,0.386561654125147,0.2707908585431134
3.494,0.1210771416635976,0.1148829666050742
3.496,0.1397955359076139,0.02509625478802644
3.498,0.3458743809231321,0.2141957166062058
3.5,-0.1018870771002066,-0.8198906624050178
3.502,-0.1996957349722983,0.2652977358595171
3.504,-0.2334887763058814,-0.3050164671156054
3.506,0.1503185461764009,0.2068346311046967
3.508,-0.1918233861290997,0.2905290906102594
3.51,0.3245250800601817,-0.2221586454151801
3.512,-0.2513352243859622,-0.02436895010917298
3.514,0.6716076373878929,0.1550931244672186
3.516,0.176239653526737,-0.01969267986580804
3.518,-0.2284468800516887,-0.06727907638823545
3.52,-0.499019003771124,-0.006813989929007855
3.522,-0.5134616864515303,-0.3498754526519238
3.524,-0.3224885534950254,0.06284961293078809
3.526,0.2695970155364642,-0.06354709146159149
3.528,0.1264390298015263,-0.3157885369542604
3.53,0.1802014288981452,-0.2147363344197944
3.532,-0.2796941236452602,0.01263742331668644
3.534,0.6580056590469772,0.08593716797623965
3.536,-0.2562288214404037,0.01299283688707674
3.538,0.1880738427209784,0.4482701395082943
3.54,-0.2807664046102391,-0.1984912653458182
3.542,-0.3966637986766538,-0.3829017424548677
3.544,0.4553464647918718,-0.4465122634886609
3.546,0.2789701879149219,0.112467145887025
3.548,0.1691685338080386,-0.1911073807523545
3.55,0.2565716016578562,0.5869124533447225
3.552,0.263888953635291,-0.5786119311761452
3.554,-0.1440503653251624,-0.1736844948040812
3.556,0.2983379492079626,-0.1132657924547578
3.558,0.08699982259866554,0.1030486618046878
3.56,0.1497083807381857,-0.210362395306788
3.562,0.1932777595152107,0.3331027439947273
3.564,0.2143408808191834,-0.01188391256529866
3.566,-0.574038050431169,0.09318815033329925
3.568,-0.1253456900676729,-0.5187609683897226
3.57,-0.3926886550068793,-0.1904556516715644
3.572,-0.2309492031938369,0.1181750584092037
3.574,-0.1612200220193704,0.01149907494476184
3.576,0.3119375391180008,0.02962831435788628
3.578,0.3260401000125702,-0.3737323607697962
3.58,-0.08112093203531122,-0.06289806414713944
3.582,0.5341494240640554,0.008465715508223594
3.584,0.1439940103473698,-0.2003835460123633
3.586,-0.03177865462497247,-0.207141711137315
3.588,0.1085012351460737,-0.02190370616974892
3.59,0.07480900201371767,0.4069865881517498
3.592,0.2164931081497913,-0.2345343904556827
3.594,0.07203634722977385,-0.1524758783006513
3.596,-0.2555354525895888,0.6314810800106306
3.598,0.2020959407329282,0.04584505334458735
3.6,-0.2022707521675103,0.06215319486492966
3.602,0.03896166866355579,0.04594444433237103
3.604,-0.30437003386925,-0.142225694910989
3.606,-0.3212013716467606,-0.07199827902239631
3.608,0.195737274308909,0.3966572382467065
3.61,-0.4453487111611173,0.06919366657136343
3.612,0.03859375292115189,-0.4468496170378678
3.614,0.1972739572531074,0.1927717298580709
3.616,0.1149307675389323,-0.1414017398426215
3.618,-0.3156216312271434,-0.5553096741534782
3.62,0.08721598614695959,-0.514714880860665
3.622,0.009599019367969419,0.2454811967537386
3.624,0.1839962285203557,0.1031546225526204
3.626,0.2317421104732468,0.175050813900925
